Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/owners,2417,13,18,19.58445262432796,1.6902149999964422,404.3871800000147,35700.26396359123,4.0375869598365215,0.02171643793044054,18,22,26,27,30,32,37,41,200,400,400
POST,/owners,578,8,5,5.054630932524866,2.374603999953706,96.11836300001642,122.03287197231833,0.9655462402918946,0.013363961803348022,5,5,5,5,6,7,8,10,96,96,96
GET,/owners/1,174,0,4,3.80230254022823,1.7284609999705935,8.872333999988768,209.0,0.2906661692228195,0.0,4,4,4,4,5,6,6,8,9,9,9
GET,/owners/10,185,2,4,4.193483172975841,2.1105539999553002,75.38792899998725,289.8324324324324,0.309041616702423,0.0033409904508370056,4,4,4,4,5,6,7,11,75,75,75
GET,/owners/2,152,1,4,3.944270506581398,2.375379999989491,18.647334999968734,212.5921052631579,0.25391527426361243,0.0016704952254185028,4,4,4,4,5,6,7,12,19,19,19
GET,/owners/3,182,1,4,3.9075826868104113,2.01340999990407,15.586924999979601,289.4010989010989,0.30403013102616755,0.0016704952254185028,4,4,4,4,5,6,8,9,16,16,16
GET,/owners/4,181,3,4,5.351558209943666,1.8159539999942353,264.749783999946,204.55248618784532,0.30235963580074904,0.005011485676255509,4,4,4,4,5,6,10,11,260,260,260
GET,/owners/5,167,4,4,3.7842805389187877,1.8904139999449399,10.174527999993188,205.94610778443115,0.27897270264489,0.006681980901674011,4,4,4,4,5,5,7,9,10,10,10
GET,/owners/6,173,0,4,3.981577231213394,1.8672400000241396,13.231077000000369,283.0,0.288995673997401,0.0,4,4,4,4,5,6,8,10,13,13,13
GET,/owners/7,185,2,4,3.7459774918924933,1.6658749999578504,8.254071000010299,199.81621621621622,0.309041616702423,0.0033409904508370056,4,4,4,4,5,5,7,7,8,8,8
GET,/owners/8,177,1,4,3.779409175142788,1.5647400000489142,8.005883000009817,207.819209039548,0.295677654899075,0.0016704952254185028,4,4,4,4,5,6,7,8,8,8,8
GET,/owners/9,179,3,4,6.420282385477412,2.0675619999792616,390.88376000000835,212.37988826815644,0.299018645349912,0.005011485676255509,4,4,4,4,5,7,9,84,390,390,390
GET,/vets,1185,10,6,6.9773475046392885,1.2612860000444925,242.99372100000483,647.4894514767932,1.9795368421209258,0.01670495225418503,6,7,7,8,10,13,16,18,79,240,240
,Aggregated,5935,48,6,11.132952184329849,1.2612860000444925,404.3871800000147,14748.51895534962,9.914389162858814,0.08018377082008814,6,12,15,18,26,30,32,37,200,400,400
